gene,CellType,pair,avg_log2FC,p_val_adj
Ip6k,PRN,simsec,-0.638054135804819,0.0116518744884354
Itpr,Ach_8,melsim,-0.64659367363947,2.75858015637213e-07
KCNQ,AST,melsec,-0.696712523543146,3.35636536723091e-30
KCNQ,AST,simsec,-0.747788251113562,4.29638560331027e-30
Khc-73,AST,melsec,-0.669260997791422,4.98479727653389e-27
Kr-h1,ENS,melsim,-0.641742657469994,5.43160028632898e-32
Kr-h1,ENS,simsec,0.670685486509516,1.90320835631313e-32
Ldsdh1,ENS,simsec,-0.612949612456803,2.9719709200864e-42
Lgr3,fru_8,melsim,-1.61564804047718,8.79606783299054e-07
Lgr3,fru_10,melsim,-0.760812336120574,1.96108972853087e-05
Lgr3,Ach_12,simsec,-0.648507447570499,3.9554946649153e-08
Lgr3,fru_10,simsec,0.600347663927328,0.0187734820993111
Lgr3,fru_8,simsec,0.869981121739933,7.87970316614212e-07
Liprin-gamma,Glu_7,melsec,-0.80424583873303,1.87912391178714e-07
Liprin-gamma,OPN,melsec,-0.628427184419954,8.75253782214118e-19
Liprin-gamma,AST,melsim,0.892026859345388,1.18201931666347e-37
Liprin-gamma,Glu_7,melsim,-0.625883968954535,0.00877300843807838
Liprin-gamma,AST,simsec,-0.996302148855251,1.7517352821173e-55
List,CTX,melsim,0.650269554150821,4.20415643864125e-09
List,CTX,simsec,-0.651332469575671,3.31883522298329e-07
Lk6,AST,melsim,-0.613535647226779,5.40330401795581e-23
Lk6,AST,simsec,0.90898292344794,2.83896717661622e-33
Lkr,PRN,melsim,-0.879383200034484,2.82377958959592e-13
Lkr,PRN,simsec,0.872008270106836,5.48225456022435e-08
Lmpt,PRN,simsec,0.611653194654361,0.0134390353661284
LpR2,Poxn_1,melsec,-0.894438251445147,8.33277561513711e-14
MESR3,CTX,melsec,-0.754691514172056,2.9612238558805e-13
MFS17,Glu_9,melsec,1.02108674586638,2.06438448399049e-15
MFS17,γ-KC,melsec,0.959696000876898,1.84663510313463e-245
MFS17,Ach_3,melsec,0.89736217114627,5.52014528811025e-163
MFS17,Ach_2,melsec,0.863663563512289,0
MFS17,Glu_6,melsec,0.918674571157525,1.42740797747251e-35
MFS17,αβ-KC_1,melsec,1.23449591066047,0
MFS17,GABA_5,melsec,0.731171311620361,0.000107475354070158
MFS17,CTX,melsec,0.832176349560138,7.28588976274577e-12
MFS17,DOP_1,melsec,0.910970106801623,6.24049381649921e-29
MFS17,ENS,melsec,0.986474353834907,3.46450703231775e-105
MFS17,Ach_1,melsec,0.99234261112417,0
MFS17,DOP/SER,melsec,0.886998258848644,4.15211404164332e-22
MFS17,fru_1,melsec,0.940346970358293,5.94790916021437e-59
MFS17,sNPF,melsec,0.926939951854931,3.80056279517068e-36
MFS17,GABA_2,melsec,0.687498936572366,9.14867039638527e-20
MFS17,CCHa2,melsec,1.0720486744604,2.1706144303842e-45
MFS17,Mip,melsec,0.729942747049608,1.50105942090023e-07
MFS17,Ach_4,melsec,0.920245780455251,5.21015376313896e-145
MFS17,fru_2,melsec,1.06327337568327,2.60157555416071e-76
MFS17,Glu_1,melsec,0.930128595807043,6.46867747526994e-218
MFS17,DOP_2,melsec,1.04967631956272,4.79120954648387e-15
MFS17,Glu_2,melsec,0.906978403801844,5.28448103458749e-154
MFS17,Glu_3,melsec,0.740551835839398,1.49975344387979e-80
MFS17,Dh31,melsec,0.850791925267514,3.99414151604324e-09
MFS17,αβ-KC_2,melsec,1.01752121502402,1.28735717938331e-16
MFS17,GABA_1,melsec,0.863456831868248,7.23083379570215e-74
MFS17,Poxn_2,melsec,0.760089165296493,8.22173538826083e-09
MFS17,GABA_4,melsec,0.800820192390325,1.01917156391922e-23
MFS17,Glu_11,melsec,0.745617464419115,0.000116452741318466
MFS17,fru_12,melsec,1.46675953293016,1.81803047330681e-07
MFS17,fru_9,melsec,0.884215157640622,0.00018072528544251
MFS17,Glu_8,melsec,1.01608427086345,6.22435696798651e-14
MFS17,GABA_7,melsec,0.94671852437627,7.52580818320674e-08
MFS17,fru_4,melsec,0.867785913566379,1.56781316791396e-17
MFS17,Tk_1,melsec,1.05822961767665,2.21532222651642e-29
MFS17,AST,melsec,0.76920907070669,1.4908103299147e-36
MFS17,PRN,melsec,0.758695667815048,2.24501847910487e-09
MFS17,Ach_15,melsec,1.10676434405487,6.98035617901339e-10
MFS17,sNPF_CCHa2_AstC,melsec,0.885273990637073,1.53925603381905e-07
MFS17,Poxn_1,melsec,0.687026657898477,6.94814091663534e-14
MFS17,Glu_13,melsec,0.751060424051993,0.0399925285579789
MFS17,Clock_2,melsec,0.635568449012872,0.000799940884759611
MFS17,fru_6,melsec,0.891029607447848,5.18716174558113e-08
MFS17,α'β'-KC,melsec,1.0357040321021,5.87625047770743e-94
MFS17,fru_3,melsec,0.893423653253075,1.27930744299014e-32
MFS17,fru_7,melsec,0.900268896691368,2.73181911061104e-12
MFS17,Glu_7,melsec,0.936315001251056,6.18794872695132e-12
MFS17,Ach_5,melsec,0.943033690390297,1.21478220907741e-32
MFS17,GABA_6,melsec,0.736000257869976,0.00106236967449868
MFS17,NPF_Dh31,melsec,0.937862950388976,6.4352605523719e-10
MFS17,Ach_9,melsec,1.12373536842224,3.01464137457564e-13
MFS17,GABA_3,melsec,0.939220177917647,1.1301270360022e-15
MFS17,NPF_AstA,melsec,0.798310449578457,0.000239660922119109
MFS17,Poxn_3,melsec,0.870587424881457,1.52526024141764e-09
MFS17,Glu_4,melsec,0.99673653038858,5.63268156563261e-34
MFS17,Ach_7,melsec,0.867791855510026,9.46103186956233e-12
MFS17,Clock_3,melsec,0.920243624822724,1.21611048181524e-05
MFS17,Ach_17,melsec,1.05021079113591,3.6236165378601e-05
MFS17,RYa,melsec,1.22141503293359,3.60451863031153e-18
MFS17,fru_11,melsec,1.14886338591448,0.000156787664423747
MFS17,Clock_1,melsec,0.786347010937774,4.04759682852707e-09
MFS17,Poxn_4,melsec,0.805583151324737,0.00450121022305671
MFS17,Ach_14,melsec,0.970853654340484,3.32246376945862e-06
MFS17,Ach_6,melsec,1.02856915219677,1.11571450356617e-26
MFS17,Glu_10,melsec,0.628898920917489,0.00191648095040193
MFS17,Ach_8,melsec,1.16454412143276,8.05693752610188e-16
MFS17,GABA_9,melsec,0.846576231855323,0.000323197809413062
MFS17,SER,melsec,1.22994977251453,0.000174659021196612
MFS17,fru_8,melsec,0.846261855184202,1.56319739658222e-05
MFS17,Tk_2,melsec,1.04145489945182,2.71002949229972e-14
MFS17,Ach_13,melsec,1.23022551171013,3.0993355825583e-12
MFS17,Glu_5,melsec,1.03663882010736,4.6620823349476e-24
MFS17,AstC_FMRFa,melsec,1.06146377777502,1.85176085421135e-09
MFS17,Tk_Mip_RYa,melsec,1.10610990384487,3.62002570039656e-08
MFS17,Ach_12,melsec,1.18280200263635,3.55953189635042e-19
MFS17,fru_10,melsec,1.12403275625776,4.86775858514753e-10
MFS17,GABA_11,melsec,1,6.84520597569139e-05
MFS17,Ach_11,melsec,0.975878275667808,8.09487918641182e-09
MFS17,Glu_12,melsec,0.91350184955183,3.77562225533046e-05
MFS17,GABA_8,melsec,0.778572361626302,1.28517445088282e-05
MFS17,Ach_10,melsec,0.951510153679969,1.09251423759674e-09
MFS17,TY_2,melsec,0.842367845158177,0.00242017931821322
MFS17,Glu_14,melsec,0.889857491480947,0.0102523729900001
MFS17,fru_13,melsec,1.3919538861658,8.62443653876364e-06
MFS17,GABA_10,melsec,0.90902633995251,2.47956296946377e-06
MFS17,OPN,melsec,0.98787313012953,1.03096649309425e-65
MFS17,Glu_9,melsim,1.03463143448631,3.56188220162226e-12
MFS17,γ-KC,melsim,0.889398027117359,1.36409954602227e-195
MFS17,Ach_3,melsim,0.721202501265729,6.48880525377366e-119
MFS17,Ach_2,melsim,0.763439561393576,2.41891954760675e-275
MFS17,Glu_6,melsim,0.682650046298611,7.2850550429256e-17
MFS17,αβ-KC_1,melsim,1.14126754211105,2.71216998198529e-287
MFS17,GABA_5,melsim,0.700854220950732,0.000174727282467031
MFS17,DOP_1,melsim,0.825159070823459,8.45067535358605e-25
MFS17,Ach_1,melsim,0.912289561528462,2.55051528020293e-278
MFS17,DOP/SER,melsim,0.762532258201454,2.84954115051716e-15
MFS17,fru_1,melsim,0.829243167507299,3.1994122451122e-54
MFS17,sNPF,melsim,0.771791033864012,1.40139556088315e-22
MFS17,GABA_2,melsim,0.624159766510341,7.59024735540336e-16
MFS17,CCHa2,melsim,1.12849786305729,7.47276854614472e-51
MFS17,Mip,melsim,0.637882644452719,0.00112920353275004
MFS17,Ach_4,melsim,0.812665046286991,1.77048261023849e-104
MFS17,fru_2,melsim,0.903780527678994,2.83738383063648e-54
MFS17,Glu_1,melsim,0.793383528691924,2.61317588591896e-176
MFS17,DOP_2,melsim,0.801561333564665,2.49089636148481e-08
MFS17,Glu_2,melsim,0.902707980836401,3.79930255250097e-144
MFS17,Glu_3,melsim,0.590429227339979,3.54873514025675e-55
MFS17,Dh31,melsim,0.880828299022323,2.82568025737962e-09
MFS17,αβ-KC_2,melsim,1.13690994421435,3.78767289616963e-17
MFS17,GABA_1,melsim,0.754440344852407,4.29735814011074e-50
MFS17,Poxn_2,melsim,0.586303114605413,2.98447308095459e-07
MFS17,Glu_11,melsim,0.646742214336309,0.00829580886292498
MFS17,fru_12,melsim,1.44506446183084,5.91878623077096e-08
MFS17,Glu_8,melsim,1.02960541051707,1.30785333482086e-11
MFS17,GABA_7,melsim,0.805302186040726,5.55294654875704e-07
MFS17,fru_4,melsim,0.69626882620834,8.28180632532086e-13
MFS17,Tk_1,melsim,0.78785067769016,8.49978545676073e-09
MFS17,AST,melsim,0.585747170560203,2.415522266018e-22
MFS17,Ach_15,melsim,0.876128341837832,0.000327812622420702
MFS17,sNPF_CCHa2_AstC,melsim,0.749046623574408,0.000617301118483398
MFS17,Poxn_1,melsim,0.70643435549835,1.6806045696928e-09
MFS17,Glu_13,melsim,0.945569850788262,9.89994671426284e-11
MFS17,Clock_2,melsim,0.666462456958656,2.22927960138193e-06
MFS17,fru_6,melsim,0.877244913995438,1.48680121841015e-09
MFS17,α'β'-KC,melsim,0.770685221781211,4.26698366829101e-53
MFS17,fru_3,melsim,0.696229540289184,6.08154627550407e-20
MFS17,fru_7,melsim,0.839281144247675,8.05171484778945e-07
MFS17,Glu_7,melsim,0.845688647781781,5.1242764324303e-09
MFS17,Ach_5,melsim,0.850350677324777,4.24906090929301e-29
MFS17,NPF_Dh31,melsim,0.761565866534064,0.000255650495696402
MFS17,Ach_9,melsim,1.02491763220433,2.29301523549445e-13
MFS17,GABA_3,melsim,0.631698321997464,0.00136740373672977
MFS17,Poxn_3,melsim,0.771051751330543,1.51218587836233e-07
MFS17,Glu_4,melsim,0.749853124130708,5.24189507890458e-20
MFS17,Clock_3,melsim,0.870401674335411,6.13518214971478e-06
MFS17,Ach_17,melsim,0.897367211188267,0.0117943273878911
MFS17,RYa,melsim,1.14366231662871,9.07317922097951e-16
MFS17,fru_11,melsim,1.28636690966442,7.35762489507188e-09
MFS17,Clock_1,melsim,0.853618209013318,9.3255373502601e-10
MFS17,Poxn_4,melsim,0.754887502163469,0.00215612372618023
MFS17,Ach_14,melsim,0.961525852185364,6.81188703495485e-08
MFS17,Ach_6,melsim,0.840916558205114,2.70781326491814e-17
MFS17,Ach_8,melsim,1.0423493281808,1.76689212261632e-13
MFS17,fru_8,melsim,0.785012515522839,0.000190270232449764
MFS17,Tk_2,melsim,0.970779861085007,2.17563499780787e-15
MFS17,Ach_13,melsim,0.931480712155175,2.89786444457574e-09
MFS17,Glu_5,melsim,0.795744061665432,1.72042983603296e-15
MFS17,AstC_FMRFa,melsim,0.989931451921989,5.6262546638022e-06
MFS17,Tk_Mip_RYa,melsim,1.02418138340039,6.57551332343834e-07
MFS17,Ach_12,melsim,0.905405067719356,1.84220910044507e-11
MFS17,fru_10,melsim,0.958022804818835,3.22469643012469e-05
MFS17,GABA_12,melsim,0.762914046203842,0.0369493795462851
MFS17,Ach_11,melsim,0.99566292768226,7.32432987005538e-10
MFS17,Glu_12,melsim,0.972395538605398,2.01451681585483e-07
MFS17,GABA_8,melsim,0.683393466335631,7.58072018362308e-05
MFS17,Ach_10,melsim,0.699971386684005,0.00237927206298903
MFS17,TY_2,melsim,0.795027632238021,0.00428901426672042
MFS17,fru_14,melsim,1.23446525363702,0.0280762582227468
MFS17,fru_13,melsim,1.29123129766445,2.43368375429563e-07
MFS17,GABA_10,melsim,0.872871575193979,3.26700046253561e-05
MFS17,OPN,melsim,1.03483440297217,1.01221194012164e-50
MFS9,CTX,melsec,0.633513807893448,2.26215449483527e-06
MFS9,CTX,melsim,0.741671177689812,3.68304252201776e-10
MYPT-75D,αβ-KC_1,melsec,-0.654141016075979,5.01019317147612e-71
MYPT-75D,ENS,melsec,-0.715362035741057,8.35838906873224e-40
MYPT-75D,PRN,melsec,-0.827487237105735,5.75909308696269e-07
MYPT-75D,Ach_8,melsec,0.673169574663207,0.00439906377035631
MYPT-75D,ENS,melsim,-0.956349942678084,1.02309985655061e-78
MYPT-75D,PRN,melsim,-1.01446817209968,1.36067181852532e-29
Maf1,Glu_9,melsec,0.632763221522859,0.000363318365928775
Maf1,Ach_1,melsec,0.596547554700553,1.72559273970668e-173
Maf1,GABA_2,melsec,0.616414575749823,9.18828528521353e-23
Maf1,fru_2,melsec,0.636883901288775,2.86003718496732e-34
Maf1,Glu_1,melsec,0.621683759888979,3.46303483332335e-128
Maf1,Glu_2,melsec,0.641032307533223,8.06952782846023e-95
Maf1,GABA_1,melsec,0.61467716195912,3.03256106905688e-51
Maf1,Poxn_2,melsec,0.612400307863323,1.03027060393786e-08
Maf1,GABA_4,melsec,0.684942422171159,5.47704199326365e-23
Maf1,Glu_11,melsec,0.692571474807753,1.88705208634364e-06
Maf1,Glu_8,melsec,0.761742472666442,1.59546262670232e-09
Maf1,GABA_7,melsec,0.736270151857782,0.000265544469240983
Maf1,Tk_1,melsec,0.665391127601418,2.1723084603617e-15
Maf1,fru_6,melsec,0.659185018176583,0.00682733634026644
Maf1,fru_3,melsec,0.70492654577434,7.26254447896904e-29
Maf1,GABA_6,melsec,0.590913562700977,0.000844309152051178
Maf1,Glu_4,melsec,0.628157113017403,2.18254661257033e-17
Maf1,Poxn_4,melsec,0.705906113309363,0.000341119227758952
Maf1,Glu_10,melsec,0.6380903440834,1.99991369215368e-05
Maf1,GABA_8,melsec,0.750021746991652,2.72489416747114e-06
Maf1,GABA_10,melsec,0.727661186876116,0.0204996223897383
Maf1,GABA_13,melsim,0.985500430304885,0.000677767452012953
Maf1,Ach_2,melsim,0.595113570798369,1.22415718075369e-200
Maf1,GABA_5,melsim,0.647757627457052,0.00511962202121271
Maf1,Ach_1,melsim,0.619756279752795,6.05855560098087e-160
Maf1,GABA_2,melsim,0.625691581762688,3.81034686540765e-22
Maf1,CCHa2,melsim,0.682211242825647,8.02748069980762e-26
Maf1,Glu_1,melsim,0.674968772897792,6.6330241832921e-157
Maf1,Glu_2,melsim,0.68279659287632,4.52380162197407e-98
Maf1,Glu_3,melsim,0.606241079185087,5.16374617963147e-69
Maf1,GABA_1,melsim,0.662704153514782,2.17524097429188e-47
Maf1,Poxn_2,melsim,0.622630653164526,2.32726847749206e-11
Maf1,GABA_4,melsim,0.820425813921256,4.80777699277622e-30
Maf1,Glu_11,melsim,0.62148837674627,0.00025333910896153
Maf1,Glu_8,melsim,0.786404526900711,1.82862052787706e-07
Maf1,GABA_7,melsim,0.698748473006338,7.28751951393341e-05
Maf1,fru_6,melsim,0.791071395300266,1.1259459072614e-07
Maf1,fru_3,melsim,0.672782482145656,5.36201234921346e-26
Maf1,GABA_6,melsim,0.58892051428984,0.0034646065243369
Maf1,Glu_4,melsim,0.637001376117595,6.15129323407707e-16
Maf1,Clock_3,melsim,0.717703692005573,0.000175327392447162
Maf1,Poxn_4,melsim,0.636409266139832,0.0304276753896712
Maf1,Ach_14,melsim,0.676021165547876,8.59665562391285e-05
Maf1,Glu_10,melsim,0.65674281466733,1.65374268591599e-06
Maf1,Glu_5,melsim,0.717115335384506,3.85431732194772e-17
Maf1,GABA_11,melsim,0.723572000587911,0.0325522217514608
Maf1,GABA_12,melsim,0.653424898623503,0.034772068657825
Maf1,GABA_8,melsim,0.700439718141092,2.89173114567367e-06
Mical,Poxn_3,melsim,0.66654565173161,2.1704183682326e-08
Mip,Tk_Mip_RYa,melsec,-2.03458992916388,0.00160212468591231
Mip,TY_1,melsec,-1.29014859964674,0.000993632291687398
Mip,Mip,melsim,-0.641508256372227,0.000985112909706153
Mip,Tk_Mip_RYa,melsim,-1.79030744096241,0.021042944318238
Mkp3,Ach_16,melsec,-0.904075580001464,0.00444388672601249
Mkp3,Ach_8,melsec,-0.786276087546886,4.78806032482388e-06
Mkp3,PRN,melsec,-0.871899758304008,2.27650933003673e-15
Mkp3,ENS,melsim,-0.901828042482256,4.14891192599757e-70
Mkp3,Tk_sNPF,secNoni,0.975738392466673,0.005201221885014
Mmp2,PRN,melsec,0.759926742609518,3.74489267529218e-08
Mmp2,PRN,simsec,0.91913760125656,7.17102301658358e-05
Mnr,PRN,melsec,1.31847362276129,1.15455287269198e-35
Mnr,Ach_16,melsec,0.928107081518214,7.58935034758673e-13
Mnr,Mip,melsim,0.718143051817769,1.62399510885447e-05
Mnr,PRN,melsim,1.21211363456223,5.83279331024783e-45
Mnr,Ach_16,melsim,0.849035510527016,8.85422594009697e-10
Mob2,AST,simsec,-0.632503007817766,2.43698611903014e-19
Mp,fru_5,simsec,-0.950655139948045,6.92649637504557e-05
Ms,fru_8,melsec,0.887879510157341,0.00606210711097242
Msp300,CTX,melsec,0.68599529480485,2.88762435127424e-10
Msp300,AST,melsec,1.07016169866877,8.58404750626344e-80
Msp300,PRN,melsec,1.06166759517654,2.22018600338015e-38
Msp300,γ-KC,melsim,0.719117031838934,4.45190830775761e-111
Msp300,ENS,melsim,0.770084301043018,5.20204635206181e-56
Msp300,αβ-KC_2,melsim,0.729540972035641,8.46287520512932e-08
Msp300,AST,melsim,0.754607747834341,2.57952774250635e-40
Msp300,PRN,melsim,1.14900003168142,1.64847057786974e-47
Msp300,α'β'-KC,melsim,0.874371223794325,6.30847719833401e-64
Msp300,CTX,simsec,0.660400893419363,2.56779616948377e-07
Msp300,α'β'-KC,simsec,-0.729017330641209,2.59959600469315e-47
Msr-110,CTX,melsec,0.62582544906401,3.20243625713465e-05
Msr-110,ENS,melsec,0.726959057183362,2.7622528187916e-56
Msr-110,AST,melsec,0.653355288146528,3.81055443845836e-25
Msr-110,AST,melsim,0.603599212157264,4.89255522419213e-22
Msr-110,ENS,simsec,0.707334395918114,2.74722717630291e-45
MsrA,CTX,melsec,0.913290134383151,0.000285520770350166
MtnA,PRN,melsec,-0.677343226103621,2.4212994114761e-15
MtnA,CTX,melsec,0.848148605600625,2.37378167634641e-17
MtnA,CTX,simsec,0.76605558344997,6.34988467289253e-15
Mur2B,Ach_12,melsec,0.840885997266789,6.04528141024854e-08
Mur2B,Ach_12,melsim,0.74321135139239,1.07662403142923e-06
Myo81F,Glu_9,melsec,-0.835197080079922,1.86421493263454e-08
Myo81F,γ-KC,melsec,-1.82195192245476,0
Myo81F,Glu_6,melsec,-0.632844941035359,3.77486224434281e-17
Myo81F,αβ-KC_1,melsec,-1.46285865176867,0
Myo81F,DOP_1,melsec,-0.664500657354892,3.26650854630035e-13
Myo81F,Dh31,melsec,-0.712082629214246,9.24401522204066e-06
Myo81F,Glu_11,melsec,0.840515600340971,0.00728801233523146
Myo81F,OCTY,melsec,-1.21676055325712,0.00604255693958824
Myo81F,AST,melsec,-0.851667798840765,1.82284556637443e-47
Myo81F,Tk_3,melsec,-1.37327497488758,4.01651268536669e-08
Myo81F,Ach_15,melsec,-1.30227244167183,4.05497411938386e-12
Myo81F,Poxn_1,melsec,-1.2756781472687,4.30079511603802e-28
Myo81F,Glu_7,melsec,-0.77437932217448,6.96344373196762e-06
Myo81F,GABA_6,melsec,-1.58965290961547,2.49873967832882e-15
Myo81F,NPF_AstA,melsec,-1.80553035584989,4.26299647452783e-13
Myo81F,Poxn_3,melsec,-1.79163150115496,4.07666242936507e-24
Myo81F,Ach_17,melsec,-1.21598754937004,0.000226770374776033
Myo81F,RYa,melsec,-1.52666386015649,7.0348340492812e-12
Myo81F,Ach_14,melsec,-0.834117829142821,0.000136969699767931
Myo81F,Tk_Mip_RYa,melsec,-1.63346101841235,9.56146077722444e-08
Myo81F,TY_1,melsec,-1.24966086885787,0.0238374415592319
Myo81F,Glu_12,melsec,-1.27139536086837,4.95298705191543e-08
Myo81F,CTX,melsec,0.665377275427307,0.000649962326810631
Myo81F,GABA_2,melsec,-0.646758370924418,1.99392028514057e-08
Myo81F,αβ-KC_2,melsec,-1.29665986926544,5.76688010316249e-13
Myo81F,GABA_4,melsec,-0.805198549593329,2.01973893792588e-12
Myo81F,α'β'-KC,melsec,-1.44430599236977,7.10336597095337e-88
Myo81F,NPF_Dh31,melsec,-0.778832286224167,0.00064507760828622
Myo81F,GABA_14,melsec,-1.21501289097085,0.00579416745379092
Myo81F,γ-KC,melsim,-1.48685265939204,0
Myo81F,αβ-KC_1,melsim,-1.26316954134177,7.19625739178624e-282
Myo81F,αβ-KC_2,melsim,-0.903426740304947,2.32575784453843e-15
Myo81F,Ach_15,melsim,-0.762273417844785,7.32720884526091e-09
Myo81F,Poxn_1,melsim,-0.720710386845381,5.73905435300845e-09
Myo81F,α'β'-KC,melsim,-1.12254257128036,9.68919837931164e-104
Myo81F,Ach_5,melsim,-0.60768257722124,7.93203484581407e-17
Myo81F,GABA_6,melsim,-0.995714460975094,3.28091822138112e-10
Myo81F,NPF_AstA,melsim,-0.910810964979861,5.4539595871452e-05
Myo81F,Poxn_3,melsim,-1.14304170729136,1.30676035127951e-16
Myo81F,RYa,melsim,-0.608858913338196,0.00659908679515599
Myo81F,Poxn_4,melsim,-0.725279210362583,0.0006589798450617
Myo81F,GABA_9,melsim,-1.00904513960301,2.00868900923231e-06
Myo81F,Tk_Mip_RYa,melsim,-1.14017765804826,5.25794701476916e-06
Myo81F,Ach_2,melsim,0.603024148939224,1.48167923670129e-71
Myo81F,Glu_11,melsim,0.966486413087098,0.000355939354289455
Myo81F,fru_4,melsim,0.714219638004889,0.00932361921928561
Myo81F,fru_5,melsim,1.08646409074947,0.00042417355207394
Myo81F,Glu_10,melsim,0.762214311524045,0.0103444656029475
Myo81F,Ach_2,simsec,-0.629164824552387,3.26811655122067e-117
Myo81F,fru_2,simsec,-0.748089658533061,2.03365751196854e-21
Myo81F,fru_5,simsec,-0.6441245731893,0.00349529530795045
Myo81F,fru_6,simsec,-0.71082048745235,1.85433734905244e-06
Myo81F,RYa,simsec,-0.917804946818293,1.39510968652574e-07
Myo81F,Glu_10,simsec,-1.03862007029629,3.92811101832693e-10
Myo81F,SER,simsec,-1.1484147727572,0.00138433926258679
Myo81F,Glu_12,simsec,-0.86527150640678,0.00252090378953707
Myo81F,GABA_10,simsec,-0.98828086005663,0.000415084804962908
Myo81F,DOP/SER,simsec,-0.915791971277153,3.21978615713901e-13
Myo81F,NPF_AstA,simsec,-0.76035968127644,0.0428987216206758
Myo81F,Poxn_3,simsec,-0.647359037859024,0.0125057693673222
N,CTX,melsim,0.638264496469744,7.12527933798499e-12
N,ENS,melsim,0.638312176250149,4.03253865859211e-53
N,PRN,melsim,0.802517583295679,1.63645041436536e-16
NFAT,CTX,melsec,0.696486145690653,6.45125311995816e-21
NFAT,CTX,melsim,0.843772143680652,1.10620507233343e-27
NKCC,PRN,melsec,0.673856724901806,5.05417696088276e-13
NPF,NPF_Dh31,melsec,0.653807126586639,0.00094082196997341
NPF,NPF_Dh31,melsim,0.868968473519844,0.000255361156311504
NPFR,Tk_sNPF,simsec,0.912537158749661,0.0105566462683815
NaCP60E,Poxn_3,melsec,-0.800506037015044,3.49838403659798e-09
NaPi-III,PRN,melsim,-1.0544860323063,1.20744481130225e-23
Nckx30C,Poxn_3,melsec,-0.745542808759545,4.76662152151998e-05
Ndae1,fru_15,melsec,1.28895478170364,0.0239936195676519
Ndae1,Tk_2,simsec,0.603795108131594,0.0118091474266254
Nep1,TY_1,melsec,-2.50725318962342,1.75064771200751e-10
Nep1,Tbh,melsec,-1.94753258010586,6.3001014548296e-06
Nep1,TY_1,simsec,-2.22606407039556,3.16964454099957e-11
Nep1,Ach_10,simsec,-1.053416873723,0.00230236878836886
Nep2,TY_1,melsec,-1.07897026955679,0.0012515090663951
NetB,Ach_9,melsim,-0.612799790129933,0.00589919751064377
Neto,CTX,melsec,1.99474604380494,3.28021987933983e-70
Neto,CTX,melsim,2.02718538584092,1.5564139750829e-88
NfI,PRN,melsec,-0.619354010365689,4.71660793591893e-16
NfI,Glu_10,melsec,-0.601524692068405,0.00210920818009887
Nlg2,NPF_AstA,melsec,-0.693003055296447,0.000330328829972168
Nlg3,Ach_6,melsim,0.629854651148805,0.000741617295678151
